dataset_name,feature_index,mean,std,variance,min,max,range,coefficient_of_variation,q1,median,q3,iqr,is_constant,skewness,kurtosis,class_0_mean,class_0_std,class_1_mean,class_1_std,class_2_mean,class_2_std,class_3_mean,class_3_std,class_4_mean,class_4_std,class_5_mean,class_5_std,class_6_mean,class_6_std,class_7_mean,class_7_std
student,21,1.2413793103448276,0.42791978089623645,0.18311533888228299,1.0,2.0,1.0,0.3447131540562234,1.0,1.0,1.0,0.0,False,1.2087344460380705,-0.5389610389610389,1.25,0.4330127018922193,1.3428571428571427,0.47466422073817566,1.3333333333333333,0.4714045207910317,1.0476190476190477,0.21295885499998,1.3,0.45825756949558394,1.2941176470588236,0.45564509955381377,1.1538461538461537,0.36080121229411,1.1176470588235294,0.32218973970892123
student,22,1.3379310344827586,0.6127461043101013,0.37545778834720567,1.0,3.0,2.0,0.45798033227264545,1.0,1.0,2.0,1.0,False,1.6251221802468305,1.428816445467688,1.875,0.7806247497997998,1.2,0.46598589800857404,1.3333333333333333,0.5527707983925666,1.380952380952381,0.5753831415997415,1.3,0.6403124237432849,1.2352941176470589,0.5455069703232767,1.1538461538461537,0.36080121229411,1.588235294117647,0.8442764761416073
student,23,1.1655172413793105,0.40707185002410223,0.1657074910820452,1.0,3.0,2.0,0.3492628269057025,1.0,1.0,1.0,0.0,False,2.393586325422799,5.147968868015305,1.125,0.33071891388307384,1.1428571428571428,0.3499271061118826,1.0833333333333333,0.2763853991962833,1.2857142857142858,0.5471012044321932,1.2,0.4,1.0588235294117647,0.23529411764705885,1.1538461538461537,0.36080121229410994,1.2941176470588236,0.5703152773430975
student,24,2.5448275862068965,0.5629884588126497,0.3169560047562426,1.0,3.0,2.0,0.22122852630637627,2.0,3.0,3.0,1.0,False,-0.7563025840588308,-0.45884446215461017,2.375,0.6959705453537527,2.657142857142857,0.4746642207381757,2.25,0.6614378277661477,2.6666666666666665,0.5634361698190111,2.6,0.48989794855663565,2.6470588235294117,0.47788461203740945,2.3846153846153846,0.48650425541051995,2.6470588235294117,0.47788461203740945
student,25,2.0551724137931036,0.6724049513123369,0.4521284185493461,1.0,3.0,2.0,0.32717690424792734,2.0,2.0,3.0,1.0,False,-0.06522929644043504,-0.7923801234376033,1.875,0.5994789404140899,1.9714285714285715,0.6540298938434056,1.9583333333333333,0.6757197808427856,2.238095238095238,0.7499055118106486,2.1,0.8306623862918074,2.1176470588235294,0.47058823529411764,2.230769230769231,0.696568087549032,2.0,0.5940885257860046
student,26,2.393103448275862,0.6022549777826427,0.36271105826397143,1.0,3.0,2.0,0.2516627418258565,2.0,2.0,3.0,1.0,False,-0.4366868443489329,-0.6660101895808412,2.125,0.5994789404140899,2.2857142857142856,0.6577636818983621,2.2916666666666665,0.6109532624422991,2.619047619047619,0.4856209060564557,2.5,0.6708203932499369,2.411764705882353,0.4921529567847503,2.3076923076923075,0.605692913385524,2.588235294117647,0.4921529567847503
student,27,1.806896551724138,0.8076919156941987,0.6523662306777646,1.0,3.0,2.0,0.447005065372143,1.0,2.0,2.0,1.0,False,0.3644253133800069,-1.377216217395398,1.625,0.8569568250501305,1.7714285714285714,0.831030832699942,1.5416666666666667,0.705878097754059,1.9523809523809523,0.7853534524986019,1.9,0.8306623862918074,1.8823529411764706,0.7578881603955956,2.076923076923077,0.8284868934053083,1.8235294117647058,0.7848037684780197
student,28,3.1241379310344826,1.296588407404759,1.681141498216409,1.0,5.0,4.0,0.41502277808368,2.0,3.0,4.0,2.0,False,-0.0792847687226474,-1.1945779253526911,2.0,1.224744871391589,2.5142857142857142,1.0245954901166348,2.75,1.1273124382057236,3.8095238095238093,1.401327520910682,3.5,1.2041594578792296,4.0588235294117645,0.7252251768198796,3.5384615384615383,1.2162606385262995,3.1176470588235294,1.2310852668503736
student,29,2.7241379310344827,0.9133701037872167,0.8342449464922711,1.0,4.0,3.0,0.3352877583872891,2.0,3.0,3.0,1.0,False,-0.2972912934076742,-0.7041741372383568,2.125,0.5994789404140899,2.4285714285714284,0.8378787599208675,2.5,1.0,3.1904761904761907,0.7939681905015746,2.6,0.66332495807108,3.176470588235294,0.7058823529411765,2.6923076923076925,0.8213137116947163,3.0,1.0289915108550531
student,30,4.13103448275862,3.2488834631964916,10.55524375743163,1.0,9.0,8.0,0.786457597701382,1.0,3.0,7.0,6.0,False,0.3195657985862525,-1.6100562696834508,5.875,3.7893765978060294,3.342857142857143,3.413777607141451,3.75,3.5619517121937516,3.9047619047619047,3.57111109700051,4.5,2.8372521918222215,2.823529411764706,2.791484827695217,5.615384615384615,1.4955555457864291,5.705882352941177,1.5629800300689909
parkinson,0,154.22864102564102,41.283799965906525,1704.3521396249837,88.333,260.105,171.77200000000002,0.2676792046450449,117.572,148.79,182.769,65.197,False,0.5871758758264713,-0.6425255691429781,181.9377708333333,52.178894135639894,145.1807619047619,32.237834749105865,,,,,,,,,,,,
parkinson,1,197.10491794871797,91.25665238831346,8327.776605121475,102.145,592.03,489.885,0.4629851620821882,134.8625,175.829,224.2055,89.34299999999999,False,2.5225490936388146,7.402457667216268,223.63675,95.71419031277006,188.44146258503403,88.03819352315237,,,,,,,,,,,,
parkinson,2,116.32463076923077,43.40967637841882,1884.400003279053,65.476,239.17,173.694,0.3731769968890323,84.291,104.315,140.01850000000002,55.72750000000002,False,1.2079661332354688,0.6073373578620544,145.2072916666667,58.141796230909456,106.89355782312924,32.16439386192688,,,,,,,,,,,,
parkinson,3,0.006220461538461538,0.004835686602250747,2.3383864915187373e-05,0.00168,0.03316,0.03148,0.7773826425137411,0.00346,0.00494,0.007365,0.003905,False,3.061164957386332,11.694048122714815,0.0038660416666666665,0.0020331079857197013,0.006989251700680272,0.005221934128145201,,,,,,,,,,,,
parkinson,4,0.006220461538461538,0.004835686602250747,2.3383864915187373e-05,0.00168,0.03316,0.03148,0.7773826425137411,0.00346,0.00494,0.007365,0.003905,False,3.061164957386332,11.694048122714815,0.0038660416666666665,0.0020331079857197013,0.006989251700680272,0.005221934128145201,,,,,,,,,,,,
parkinson,5,0.003306410256410257,0.00296015495711816,8.762517370151215e-06,0.00068,0.02144,0.02076,0.8952748675487389,0.00166,0.0025,0.003835,0.002175,False,3.334801409433699,13.821336218407716,0.0019250000000000003,0.0010550157976700317,0.0037574829931972796,0.003230126436213985,,,,,,,,,,,,
parkinson,6,0.003446358974358974,0.002751893254928691,7.572916486522026e-06,0.00092,0.01958,0.01866,0.7984906071876834,0.00186,0.00269,0.003955,0.002095,False,3.050196424967615,11.628737063088646,0.0020560416666666665,0.0009333870659756088,0.003900340136054422,0.0029872983756209785,,,,,,,,,,,,
parkinson,7,0.009919948717948717,0.008880485924417673,7.88630302537804e-05,0.00204,0.06433,0.06229,0.895214000069348,0.004985,0.00749,0.011505000000000001,0.0065200000000000015,False,3.3361409999741496,13.832021286242266,0.005776041666666666,0.0031658633232654284,0.011273061224489796,0.009690377835858298,,,,,,,,,,,,
parkinson,8,0.0297091282051282,0.018808518603560635,0.00035376037206048653,0.00954,0.11908,0.10954,0.6330886636191294,0.016505,0.02297,0.037885,0.021380000000000003,False,1.6536338401467416,3.1252562951017673,0.01761520833333333,0.005486373646583921,0.03365816326530613,0.01990203767027705,,,,,,,,,,,,
parkinson,9,0.0297091282051282,0.018808518603560635,0.00035376037206048653,0.00954,0.11908,0.10954,0.6330886636191294,0.016505,0.02297,0.037885,0.021380000000000003,False,1.6536338401467416,3.1252562951017673,0.01761520833333333,0.005486373646583921,0.03365816326530613,0.01990203767027705,,,,,,,,,,,,
parkinson,10,0.015664153846153845,0.01012709438557181,0.00010255804069428007,0.00455,0.05647,0.05192,0.6465135633817058,0.008245,0.01279,0.020265,0.012019999999999998,False,1.5683920271611078,2.620290846751314,0.009503541666666667,0.003419841912515434,0.01767578231292517,0.010760482750036675,,,,,,,,,,,,
parkinson,11,0.017878256410256407,0.011992835897206745,0.0001438281128573307,0.0057,0.0794,0.0737,0.6708053019238315,0.00958,0.01347,0.02238,0.0128,False,1.7848312643056599,3.744969305059212,0.010508541666666668,0.003197252068563027,0.020284693877551024,0.012803466808691115,,,,,,,,,,,,
parkinson,12,0.02408148717948718,0.016903227224669554,0.00028571909060881,0.00719,0.13778,0.13059,0.7019176215948841,0.01308,0.01826,0.0294,0.01632,False,2.5978644961905406,10.848485539030966,0.013304791666666668,0.003785068245522647,0.0276004081632653,0.018000884856465133,,,,,,,,,,,,
parkinson,13,0.04699261538461539,0.030380918738842865,0.0009230002234161736,0.01364,0.16942,0.15577999999999997,0.6465039671690502,0.024735,0.03836,0.060795,0.03606,False,1.5684333201651852,2.6207875757870287,0.028511458333333337,0.010259903749870037,0.05302727891156462,0.03228112256766067,,,,,,,,,,,,
parkinson,14,0.02484707692307692,0.04031467829869681,0.0016252732863274155,0.00065,0.31482,0.31417,1.6225112595092281,0.005925,0.01166,0.02564,0.019715,False,4.188172511855344,21.404422491186665,0.011482708333333333,0.01888852316218142,0.029210952380952383,0.044295739438757586,,,,,,,,,,,,
parkinson,15,21.885974358974355,4.414401569264757,19.48694121472715,8.441,33.047,24.605999999999995,0.20170002462959247,19.198,22.085,25.075499999999998,5.877499999999998,False,-0.510352725042725,0.5697407921207636,24.678749999999997,3.398575507351082,20.974047619047617,4.324358369822926,,,,,,,,,,,,
parkinson,16,0.4985355384615385,0.10367485434733356,0.010748475423940829,0.25657,0.685151,0.42858099999999993,0.20795879986346044,0.421306,0.495954,0.5875625,0.16625649999999997,False,-0.14229695276961832,-0.9289268859608506,0.442551875,0.0912335731057983,0.5168159183673469,0.10090940505417667,,,,,,,,,,,,
parkinson,17,0.7180990461538461,0.05519376122810949,0.0030463512785055625,0.574282,0.825288,0.25100600000000006,0.07686092991644976,0.6747575,0.722254,0.7618815,0.08712399999999998,False,-0.032957623130060634,-0.6992963109096335,0.6957155625000001,0.050808328038204134,0.7254079387755102,0.054599684687388426,,,,,,,,,,,,
parkinson,18,-5.684396743589745,1.0874087661470229,1.1824578246933908,-7.964984,-2.434031,5.530953,0.19129712672858645,-6.450096,-5.720868,-5.046192,1.4039040000000007,False,0.4288076579039929,-0.07953347553766532,-6.759263874999999,0.6360508240383463,-5.333419721088434,0.9674846404314149,,,,,,,,,,,,
parkinson,19,0.22651034871794873,0.08319162680463385,0.006920846770401472,0.006274,0.450493,0.444219,0.36727515366405067,0.17435050000000002,0.218885,0.279234,0.10488349999999996,False,0.14331709926151373,-0.11152157409176144,0.16029200000000002,0.062322751545884104,0.2481326666666667,0.07754424832430452,,,,,,,,,,,,
parkinson,20,2.3818260871794874,0.3818162489128301,0.14578364793386422,1.423287,3.671155,2.2478680000000004,0.16030399925711183,2.0991255,2.361532,2.636456,0.5373304999999999,False,0.42706614648747077,0.18411268114290058,2.1544907291666666,0.3070198630627544,2.4560580408163264,0.37446144649154817,,,,,,,,,,,,
parkinson,21,0.20655164102564103,0.08988795028412536,0.008079843606281393,0.044539,0.527367,0.48282800000000003,0.43518388663456775,0.137451,0.194052,0.25298,0.11552899999999999,False,0.7913433696864662,0.4842725596097872,0.12301710416666667,0.04435051506429566,0.2338282244897959,0.08398414009465954,,,,,,,,,,,,
vertebral,0,60.49665292951613,17.20869702621425,296.1392533400351,26.14792141,129.8340406,103.68611919000001,0.28445701026500275,46.43029421,58.691038135,72.87769551,26.447401299999996,False,0.5179182448891371,0.2008910152792449,47.638406754833326,10.60761384045601,51.6852444376,12.306165299027708,71.51422372733333,15.058888456149843,,,,,,,,,,
vertebral,1,17.542821967970966,9.992174750889083,99.8435562523053,-6.554948347,49.4318636,55.986811947,0.5695876503470507,10.66706906,16.35768863,22.12039474,11.453325679999999,False,0.6732753037345761,0.6460258480555954,17.39879485108333,6.9579893963803565,12.82141429249,6.744525438779093,20.748037931713334,11.467751315116953,,,,,,,,,,
vertebral,2,51.93092960345161,18.524113880341606,343.1427950518645,14.0,125.7423855,111.7423855,0.35670676450866623,37.0,49.56239828,62.99999999,25.99999999,False,0.5965469984841169,0.1399200862538561,35.463523815166674,9.68605505222639,43.5426048278,12.299425546383365,64.11010843586666,16.342320077588752,,,,,,,,,,
vertebral,3,42.95383096141936,13.401434512029377,179.59844698021206,13.3669307,121.4295656,108.0626349,0.3119962575851833,33.3471220125,42.404912075,52.695888355,19.3487663425,False,0.7887364793380613,2.9398533093826353,30.239611903999997,7.492161631101837,38.8638301447,9.575762913593628,50.76618579553333,12.277681654433545,,,,,,,,,,
vertebral,4,117.92065502380645,13.295880054223291,176.78042641629273,70.08257486,163.0710405,92.98846564000002,0.11275276625974916,110.7091963,118.2681783,125.467674425,14.758478124999996,False,-0.17597806279183442,0.9003132547390225,116.47496825600001,9.277428143292441,123.89083432199999,8.9690613816596,114.51881019880001,15.527974470592897,,,,,,,,,,
vertebral,5,26.296694437867735,37.4983985467349,1406.1298935697696,-11.05817866,418.5430821,429.60126076,1.4259738470580072,1.60372667375,11.767933769999999,41.287351962500004,39.68362528875,False,4.297032173926703,37.438167883075444,2.4802505922333338,5.484890058005103,2.18657206131,6.2758661440285675,51.89668689382666,39.97411281265084,,,,,,,,,,
fertility,0,-0.07890000000000003,0.792731852520132,0.6284237900000003,-1.0,1.0,2.0,10.047297237606584,-1.0,-0.33,1.0,2.0,False,0.3359884128469687,-1.4194728430179657,-0.13522727272727275,0.7856033831519788,0.33416666666666667,0.7190556113557713,,,,,,,,,,,,
fertility,1,0.669,0.12071039723238425,0.014570999999999999,0.5,1.0,0.5,0.18043407388347307,0.56,0.67,0.75,0.18999999999999995,False,0.6568042055982347,-0.08578525430637995,0.6638636363636364,0.1225063246807154,0.7066666666666667,0.09877021593352701,,,,,,,,,,,,
fertility,2,0.87,0.33630343441600474,0.1131,0.0,1.0,1.0,0.3865556672993656,1.0,1.0,1.0,0.0,False,-2.2003938237651943,2.8417329796640125,0.875,0.33071891388307384,0.8333333333333334,0.3726779962499649,,,,,,,,,,,,
fertility,3,0.44,0.49638694583963433,0.24640000000000006,0.0,1.0,1.0,1.1281521239957115,0.0,0.0,1.0,1.0,False,0.24174688920761422,-1.9415584415584417,0.4659090909090909,0.4988364560829084,0.25,0.4330127018922193,,,,,,,,,,,,
fertility,4,0.51,0.49989998999799945,0.24989999999999996,0.0,1.0,1.0,0.9801960396000765,0.0,1.0,1.0,1.0,False,-0.040008002400800255,-1.9983993597438974,0.5,0.5,0.5833333333333334,0.4930066485916347,,,,,,,,,,,,
fertility,5,0.19,0.5778408085277467,0.33390000000000003,-1.0,1.0,2.0,3.0412672532372325,0.0,0.0,1.0,1.0,False,-0.037223805665554895,-0.2927212418134464,0.2159090909090909,0.5730473492328622,0.0,0.5773502691896257,,,,,,,,,,,,
fertility,6,0.8319999999999999,0.16666133324799728,0.02777600000000001,0.2,1.0,0.8,0.2003141000539138,0.8,0.8,1.0,0.19999999999999996,False,-0.8250402265944754,0.6463239822463791,0.8409090909090909,0.16830462346885108,0.7666666666666666,0.13743685418725538,,,,,,,,,,,,
fertility,7,-0.35,0.8046738469715542,0.6475000000000002,-1.0,1.0,2.0,2.2990680685167817,-1.0,-1.0,0.0,1.0,False,0.7154149197743546,-1.089637900448712,-0.36363636363636365,0.8003098573481369,-0.25,0.82915619758885,,,,,,,,,,,,
fertility,8,0.40679999999999994,0.18546093928372087,0.03439576,0.06,1.0,0.94,0.4559020027647514,0.25,0.38,0.5,0.25,False,0.7639408404150922,0.49402901690569756,0.4052272727272727,0.1855824814954702,0.4183333333333334,0.1841572395777285,,,,,,,,,,,,
cervical,0,12.791666666666666,2.344837710565251,5.498263888888889,3.0,15.0,12.0,0.18330978830479375,11.0,13.0,15.0,4.0,False,-1.261417886671787,2.4543148982007654,12.490196078431373,2.5078117093187813,13.523809523809524,1.679542103671276,,,,,,,,,,,,
cervical,1,11.083333333333334,3.01270458042087,9.07638888888889,3.0,15.0,12.0,0.2718229694167795,9.0,11.0,14.0,5.0,False,-0.48527807851701205,-0.4027738344936833,11.803921568627452,2.582137796805519,9.333333333333334,3.2562516185292876,,,,,,,,,,,,
cervical,2,7.902777777777778,2.719067049060017,7.393325617283949,2.0,10.0,8.0,0.3440647228200257,6.0,10.0,10.0,4.0,False,-1.0043261592565147,-0.3113484720170816,8.411764705882353,2.5527875620179485,6.666666666666667,2.7138679711952394,,,,,,,,,,,,
cervical,3,13.347222222222221,2.3579635883428347,5.559992283950617,6.0,15.0,9.0,0.17666324477990278,11.0,15.0,15.0,4.0,False,-1.2956493225192465,0.6737799839020466,13.705882352941176,2.0607833809068614,12.476190476190476,2.770921243043077,,,,,,,,,,,,
cervical,4,7.180555555555555,1.5122315086660736,2.286844135802469,2.0,10.0,8.0,0.21060090613602447,6.0,7.0,8.0,2.0,False,-0.30768209883202846,0.7554175871422588,7.0588235294117645,1.637929883173106,7.476190476190476,1.096272803163937,,,,,,,,,,,,
cervical,5,8.61111111111111,1.505135242682674,2.265432098765432,4.0,10.0,6.0,0.17478989894726418,8.0,9.0,10.0,2.0,False,-0.8369268930488366,-0.03200149975127964,8.529411764705882,1.6008936374078584,8.80952380952381,1.219642711891971,,,,,,,,,,,,
cervical,6,3.125,1.8328597873268975,3.359375,1.0,5.0,4.0,0.5865151300677588,1.0,3.0,5.0,4.0,False,-0.11694352549679747,-1.8256354786371012,3.4705882352941178,1.7751325957264745,2.2857142857142856,1.694328273776876,,,,,,,,,,,,
cervical,7,8.48611111111111,4.873377381115219,23.74980709876543,3.0,15.0,12.0,0.5742768756576373,3.0,7.0,14.0,11.0,False,0.1964382021999529,-1.6720260668489606,9.823529411764707,4.9614430315198925,5.238095238095238,2.5986216475509054,,,,,,,,,,,,
cervical,8,8.51388888888889,4.245890351450825,18.02758487654321,3.0,15.0,12.0,0.4987016393888975,5.0,8.0,13.0,8.0,False,0.21994984260837547,-1.3592997629813228,9.666666666666666,4.337102433231186,5.714285714285714,2.249716535431946,,,,,,,,,,,,
cervical,9,5.388888888888889,3.3770284256509187,11.404320987654321,2.0,10.0,8.0,0.6266650675146064,2.0,4.0,9.0,7.0,False,0.26463210022314493,-1.6877916798658175,6.490196078431373,3.3628451365671963,2.7142857142857144,1.2399253872658607,,,,,,,,,,,,
cervical,10,12.652777777777779,3.1848588064911056,10.14332561728395,3.0,15.0,12.0,0.2517122216093598,11.0,14.0,15.0,4.0,False,-1.4364951674145996,1.1773219073042105,13.607843137254902,1.7940908601879015,10.333333333333334,4.400577162723018,,,,,,,,,,,,
cervical,11,9.694444444444445,4.101621931521213,16.823302469135804,3.0,15.0,12.0,0.42308994092392915,7.0,11.0,13.0,6.0,False,-0.3795351831424714,-1.1515963783127459,10.823529411764707,3.341397396727968,6.9523809523809526,4.4665549788046714,,,,,,,,,,,,
cervical,12,8.097222222222221,4.213601396477253,17.754436728395063,3.0,15.0,12.0,0.5203761580989561,3.0,9.0,11.25,8.25,False,0.05348553442887712,-1.4390770123491547,9.156862745098039,4.132001124744109,5.523809523809524,3.171585867685088,,,,,,,,,,,,
cervical,13,6.166666666666667,2.8771127502720115,8.277777777777779,2.0,10.0,8.0,0.4665588236118524,3.75,6.5,9.0,5.25,False,-0.20547102678060808,-1.350581054907437,6.745098039215686,2.706876770954565,4.761904761904762,2.7929291997362244,,,,,,,,,,,,
cervical,14,10.375,4.286404540974742,18.37326388888889,3.0,15.0,12.0,0.4131474252379053,6.75,12.0,14.25,7.5,False,-0.5049101751840981,-1.2182678323904415,10.745098039215685,4.342417946011104,9.476190476190476,4.007362838089381,,,,,,,,,,,,
cervical,15,10.541666666666666,4.336337099954805,18.803819444444443,3.0,15.0,12.0,0.4113521355738767,7.0,12.0,15.0,8.0,False,-0.5948856795060063,-1.1597753249172507,11.882352941176471,3.9439557072222,7.285714285714286,3.424600875498134,,,,,,,,,,,,
cervical,16,9.319444444444445,4.152731326384576,17.245177469135804,3.0,15.0,12.0,0.44559859192080253,5.0,10.0,13.0,8.0,False,-0.13949366705248298,-1.296179946058258,10.764705882352942,3.6385099045157916,5.809523809523809,3.095604373932382,,,,,,,,,,,,
cervical,17,10.277777777777779,4.451036777545399,19.811728395061728,3.0,15.0,12.0,0.4330738482046696,6.75,11.0,15.0,8.25,False,-0.5311330436095432,-1.173477748682935,11.588235294117647,3.991051120027892,7.095238095238095,3.8656578557337915,,,,,,,,,,,,
cervical,18,9.666666666666666,1.1785113019775795,1.3888888888888893,2.0,10.0,8.0,0.12191496214742377,10.0,10.0,10.0,0.0,False,-4.627306776084765,24.023999999999987,9.901960784313726,0.5689654168057611,9.095238095238095,1.8747637795266214,,,,,,,,,,,,
mines,0,0.4306342659733727,0.19552913851577958,0.03823164400872292,0.197733879,0.999998728,0.802264849,0.45404917681905493,0.30973684475,0.359516206,0.48262782299999996,0.17289097824999994,False,1.7187003132475558,2.269345756789386,,,0.29646289756338023,0.03144804377746101,0.7211234006857145,0.22067332128254724,0.4024075211212121,0.09743825045133592,0.345365341560606,0.09186046447350843,0.37959798749230766,0.07575076975808127,,,,
mines,1,0.5088757396420118,0.3055903291134881,0.09338544924768996,0.0,1.0,1.0,0.6005205186697682,0.272727273,0.545454545,0.727272727,0.454545454,False,-0.017114866969532325,-1.1777592819291975,,,0.495518565943662,0.3137291265782792,0.4870129870142857,0.30849281858248734,0.5275482093636363,0.29403439008352644,0.5068870523333333,0.30401792465191435,0.5300699300615385,0.304059932553462,,,,
mines,2,0.5035502958579882,0.3437340190797145,0.11815307587269354,0.0,1.0,1.0,0.6826210114082519,0.2,0.6,0.8,0.6000000000000001,False,-0.03535780366992112,-1.2731758293539195,,,0.49295774647887325,0.3387316623224206,0.5085714285714286,0.34257130942449976,0.49696969696969695,0.34857706289814316,0.503030303030303,0.34508220231483056,0.5169230769230769,0.343542285279626,,,,
blood,0,9.506684491978609,8.08998246476059,65.44781628013384,0.0,74.0,74.0,0.8509783261532279,2.75,7.0,14.0,11.25,False,1.8766904471236965,9.320678534872792,10.771929824561404,8.41764550957689,5.455056179775281,5.156070083378329,,,,,,,,,,,,
blood,1,5.514705882352941,5.835402537482516,34.05192277445738,1.0,50.0,49.0,1.058152991544712,2.0,4.0,7.0,5.0,False,3.2048221801543617,15.76221572558892,4.801754385964912,4.742602410479321,7.797752808988764,8.014284683930088,,,,,,,,,,,,
blood,2,1378.6764705882354,1458.8506343706288,2128245.1734035863,250.0,12500.0,12250.0,1.058152993455821,500.0,1000.0,1750.0,1250.0,False,3.2048221801543613,15.762215725588916,1200.438596491228,1185.6506026198304,1949.438202247191,2003.5711709825218,,,,,,,,,,,,
blood,3,34.282085561497325,24.360414323750014,593.4297860247648,2.0,98.0,96.0,0.7105872912237187,16.0,28.0,50.0,34.0,False,0.7479465443244487,-0.2520030108444278,34.77017543859649,24.583794868666228,32.71910112359551,23.562963112747415,,,,,,,,,,,,
statlog,0,93.67100591715976,8.231598782421182,67.75921851475789,73.0,119.0,46.0,0.08787776645445892,87.0,93.0,100.0,13.0,False,0.3829585243665927,-0.5376978200415783,91.55299539170507,8.599014130876878,95.06132075471699,8.211302274795381,97.28110599078342,9.060435217713776,90.56281407035176,3.8625666630799653,,,,,,,,
statlog,1,44.872189349112425,6.162320746431363,37.974196981898395,33.0,59.0,26.0,0.13733051216008807,40.0,44.0,49.0,9.0,False,0.26155552891637385,-0.9257635327861613,45.11059907834101,4.992780789276527,46.58018867924528,7.218175693467057,45.534562211981566,6.8033573927105975,42.07035175879397,4.072838746397308,,,,,,,,
statlog,2,82.09940828402367,15.768429612074161,248.6433724309373,40.0,112.0,72.0,0.19206508231584912,70.0,80.0,98.0,28.0,False,0.10521055082097286,-0.9810013502261081,76.73732718894009,12.089914227810079,89.08962264150944,15.549873682950413,88.67281105990783,16.965914539253163,73.33165829145729,10.841505614246472,,,,,,,,
statlog,3,168.90532544378698,33.45618747728719,1119.316480515388,104.0,333.0,229.0,0.19807656974345017,141.0,167.0,195.0,54.0,False,0.39267364651958614,0.2962548619609846,165.85253456221199,30.491615611644004,180.30188679245282,31.280885058209588,180.80184331797236,30.73376678126703,147.12060301507537,29.81931396030949,,,,,,,,
statlog,4,61.680473372781066,7.878645230208819,62.07305066349217,47.0,138.0,91.0,0.1277332160101133,57.0,61.0,65.0,8.0,False,3.82808534392904,29.794832791685508,63.38709677419355,8.77876676698727,60.87735849056604,4.9444133333599,61.142857142857146,4.311901559931667,61.26130653266332,11.351933415186226,,,,,,,,
statlog,5,8.570414201183432,4.6003679239315165,21.16338503553797,2.0,55.0,53.0,0.5367731139445454,7.0,8.0,10.0,3.0,False,6.7643369229172166,57.97880699561956,7.018433179723503,4.756720333221658,8.858490566037736,1.9759816249111408,8.7926267281106,2.1463377906003847,9.71356783919598,7.206457659220761,,,,,,,,
statlog,6,168.84733727810652,33.24414450391958,1105.173143797486,112.0,265.0,153.0,0.19688876968900396,146.0,157.0,198.0,52.0,False,0.6036722709662392,-0.6224837742935407,170.05990783410138,33.352344738124124,182.16509433962264,32.74438031131803,179.66820276497697,31.45108927502535,141.53768844221105,13.96036516935448,,,,,,,,
statlog,7,40.93491124260355,7.811493589110461,61.01943209271384,26.0,61.0,35.0,0.1908271778313342,33.0,43.0,46.0,13.0,False,0.04731076979245066,-0.8685309334184486,40.115207373271886,6.501371643886173,37.87735849056604,7.705918859893225,38.31797235023041,7.4694646930739825,47.93969849246231,4.656694744047967,,,,,,,,
statlog,8,20.58343195266272,2.5920607157713915,6.718778754245299,17.0,29.0,12.0,0.12592947184285183,19.0,20.0,23.0,4.0,False,0.7681468494739877,-0.40141014443135736,20.57603686635945,2.7280716773908056,21.589622641509433,2.5470082059146955,21.447004608294932,2.4472692888868997,18.57788944723618,1.0285930126964873,,,,,,,,
statlog,9,148.02366863905326,14.497644233330995,210.18168831623544,118.0,188.0,70.0,0.09794139251948421,137.0,146.0,159.0,22.0,False,0.25516107371371743,-0.7711730318441914,146.7926267281106,10.406411574412182,151.27358490566039,18.11521460971408,148.69124423963135,16.0973869940783,145.17587939698493,10.987623055400356,,,,,,,,
statlog,10,188.6248520710059,31.394833896555625,985.6355953923181,130.0,320.0,190.0,0.1664406018093149,167.0,178.0,217.0,50.0,False,0.650315470042203,0.10685279945523485,192.9078341013825,33.995537568503835,198.6179245283019,28.77286227054213,197.1520737327189,27.855617008521623,164.01005025125627,19.630503888388798,,,,,,,,
statlog,11,439.95739644970416,176.687537078601,31218.485758902,184.0,1018.0,834.0,0.40160146982500805,318.0,364.0,587.0,269.0,False,0.8331635043309065,-0.2255008627131736,449.1152073732719,193.1108194032098,508.5377358490566,172.05202561842137,493.7972350230415,162.77986999412494,298.20100502512565,55.7540344800174,,,,,,,,
statlog,12,174.7621301775148,32.5014917848921,1056.3469682434088,109.0,268.0,159.0,0.18597559866098523,149.0,173.0,198.0,49.0,False,0.27953393056029574,-0.4920294070981659,181.2073732718894,31.014614379061143,179.77358490566039,34.639459182144726,179.45622119815667,33.698161014612346,157.27638190954775,22.76378581647539,,,,,,,,
statlog,13,72.46272189349112,7.486957159122684,56.05452750253842,59.0,135.0,76.0,0.10332150052400912,67.0,71.0,75.0,8.0,False,2.0674785317601967,11.281236023619384,77.14746543778801,7.677029327173378,70.14150943396227,5.068285928192193,69.7557603686636,5.279320276183433,72.77889447236181,8.844914888274715,,,,,,,,
statlog,14,6.377514792899408,4.91833579169218,24.190026959840342,0.0,22.0,22.0,0.7711994317059301,2.0,6.0,9.0,7.0,False,0.7716990199646755,0.07686408425559854,4.838709677419355,3.2195792428462227,6.60377358490566,5.181023511622147,7.658986175115207,5.803528633019649,6.417085427135678,4.654053136862793,,,,,,,,
statlog,15,12.591715976331361,8.92852234452088,79.71851125660865,0.0,41.0,41.0,0.7090790766098144,5.0,11.0,19.0,14.0,False,0.6904331905544373,-0.14508427716215389,10.170506912442397,6.846806663999784,15.014150943396226,10.142605250143326,15.299539170506913,10.043575554845248,9.698492462311558,6.227637197526325,,,,,,,,
